,Addresse,Lat,Lng,Name,Rating
1007,"Zeughausstrasse 4, 3400 Burgdorf, Switzerland",47.06375569999999,7.6151827,Asien Garden,4.2
1008,"Hofstatt 1, 3400 Burgdorf, Switzerland",47.055578,7.627152300000001,Taverna Aphrodite,4.8
1009,"Lyssachstrasse 80, 3400 Burgdorf, Switzerland",47.0597944,7.6132864,Restaurant National,4.4
1010,"Metzgergasse 8, 3400 Burgdorf, Switzerland",47.05740489999999,7.6267184,Serendib,5.0
1011,"Sägegasse 15c, 3400 Burgdorf, Switzerland",47.0554453,7.631370899999999,Restaurant Zur Gelben Ente - Markthalle Burgdorf AG,3.8
1012,"Sägegasse 33, 3400 Burgdorf, Switzerland",47.054123,7.629234,Landhaus Burgdorf Hotel & Restaurant,4.2
1013,"Metzgergasse 12, 3400 Burgdorf, Switzerland",47.0572884,7.626507399999999,Gedult GmbH,4.8
1014,"Rütschelengasse 17, 3400 Burgdorf, Switzerland",47.0553451,7.627394499999999,Restaurant Chin-Chin,3.5
1018,"Kantonsstrasse 18, 8807 Freienbach, Switzerland",47.2056844,8.7463245,Restaurant Obstgarten,4.6
1019,"Kantonsstrasse 37, 8807 Freienbach, Switzerland",47.20630999999999,8.749870999999999,Thai Lotus Waldisberg,4.8
1021,"Leutschenrain 19, 8807 Freienbach, Switzerland",47.2016281,8.7508093,Leutschenhaus,4.4
1022,"Oberdorfstrasse 8, 8808 Freienbach, Switzerland",47.1999237,8.7780919,Savannaketh,4.6
1023,"Kantonsstrasse 161, 8807 Freienbach, Switzerland",47.20378900000001,8.765388999999999,Ried,4.4
1024,"Schindellegistrasse 2, 8808 Freienbach, Switzerland",47.2008912,8.7773301,Restaurant Rössli,4.2
1026,"Talstrasse 33, 8808 Freienbach, Switzerland",47.199747,8.796838,pizza bella,4.3
1027,"Kirchstrasse 5, 8807 Freienbach, Switzerland",47.2065473,8.757130499999999,Gasthof Sonne,4.1
1028,"Schlyffistrasse 10, 8806 Freienbach, Switzerland",47.2009207,8.728415199999999,Asia-Kurier Bäch (CHOLON),3.4
1029,"Via della Motta 10, 6600 Locarno, Switzerland",46.1689941,8.7936324,Ristorante vegetariano Govinda,4.6
1030,"Via Bossi 1, 6600 Locarno, Switzerland",46.169083,8.79445,Ristorante Locanda Locarnese,4.3
1031,"Via Bartolomeo Rusca 8, 6600 Locarno, Switzerland",46.1688581,8.7932696,Caffè Bartolomeo,4.6
1032,"Via Marcacci 9, 6600 Locarno, Switzerland",46.1704732,8.7949424,La Trattoria,4.2
1033,"Astrastrasse 1, 3612 Steffisburg, Switzerland",46.771826,7.630863000000001,Restaurant Chili Corner,4.3
1035,"Poststrasse 2, 4410 Liestal, Switzerland",47.48405440000001,7.732098099999999,Restaurant India Palace,4.4
1036,"Oberemattstrasse 3, 4133 Pratteln, Switzerland",47.5184143,7.6943267,Restaurant Schlossgarten,4.4
1037,"19 Hertnerstrasse Pratteln, 4133, Switzerland",47.5247306,7.696957099999999,Bio-Restaurant LANDHOF,4.6
1038,"Burggartenstrasse 14, 4133 Pratteln, Switzerland",47.5208526,7.693091799999999,City Grill,4.2
1039,"Herr A. Kartal, Pratelln Bosanski ćevapi, Hauptstrasse 21, 4133 Pratteln, Switzerland",47.5174689,7.694800099999999,Restaurant Klemme - A.Kartal,4.3
1040,"Rheinfelderstrasse 2, 4133 Pratteln, Switzerland",47.5320634,7.673619500000001,Gasthof Solbad,4.5
1041,"Hauptstrasse 55, 4133 Pratteln, Switzerland",47.5169223,7.6978325,Ristorante Schützenstube,4.3
1042,"Schauenburgerstrasse 1, 4133 Pratteln, Switzerland",47.51695369999999,7.6950106,Restaurant Höfli,4.5
1043,"Hohenrainstrasse 12C, 4133 Pratteln, Switzerland",47.52427489999999,7.6936334,Restaurant Anaxo,4.0
1044,"Leuengrund 13, 4133 Pratteln, Switzerland",47.5156408,7.674665200000001,Restaurant Wystübli- Leuengrund,4.5
1045,"Gallenweg 22, 4133 Pratteln, Switzerland",47.5250149,7.694730099999999,Kentucky Saloon & Steakhouse,4.4
1047,"Breitestrasse 215, 4133 Pratteln, Switzerland",47.5207403,7.6699923,Restaurant Lachmatt,4.2
1048,"Burggartenstrasse 12, 4133 Pratteln, Switzerland",47.5212773,7.6929728,PIZZA SPICY ® FINE FOOD,4.4
1049,"Hauptstrasse 46, 4133 Pratteln, Switzerland",47.5167072,7.696452499999999,Restaurant Engel,3.9
1050,"Bahnhofstrasse 9, 4133 Pratteln, Switzerland",47.5216151,7.692060499999999,Ristorante - Grotto - Gianini,4.3
1051,"Oberfeldstrasse 21, 4133 Pratteln, Switzerland",47.5214783,7.703635399999999,Café Gehrenacker,4.3
1052,"Grüssenweg 10, 4133 Pratteln, Switzerland",47.5277119,7.690940599999998,My Wok Asia Restaurant,3.4
1053,"Schlossstrasse 15, 4133 Pratteln, Switzerland",47.5212198,7.694579099999999,Restaurant Muikku,3.7
1054,"Grüssenweg 21, 4133 Pratteln, Switzerland",47.5276939,7.688688999999999,IKEA Pratteln,4.3
1055,"Krummeneichstrasse 17, 4133 Pratteln, Switzerland",47.523817,7.703344,Hotel-Restaurant zur Krummen Eich,3.4
1056,"Götzisbodenweg 22, 4133 Pratteln, Switzerland",47.5271131,7.7005792,Burger King,3.9
1057,"Götzisbodenweg 20, 4133 Pratteln, Switzerland",47.5269564,7.7002151,Restop Pratteln - Autogrill,3.5
1058,"Rührbergweg 3, 4133 Pratteln, Switzerland",47.5260661,7.692229799999999,Nong Maad THAI FOOD,4.5
1059,"Rheinstrasse 20, 4302 Augst, Switzerland",47.535255,7.712962,Restaurant Dolcevita,3.7
1062,"Zugerstrasse 20, 6330 Cham, Switzerland",47.1815309,8.4624205,Isaan House,4.4
1063,"Sinserstrasse 4, 6330 Cham, Switzerland",47.1816574,8.4589207,Restaurant Rössli Cham,4.5
1064,"Dorfstrasse 47, 6332 Cham, Switzerland",47.2033389,8.432084,Restaurant Sonne,4.2
1065,"Zugerstrasse 7, 6330 Cham, Switzerland",47.181619,8.460265999999999,Krone,4.8
1066,"Luzernerstrasse 20, 6330 Cham, Switzerland",47.1795951,8.4576602,Raben,4.5
1068,"Sinserstrasse 8, 6330 Cham, Switzerland",47.1820793,8.4585946,capra,4.4
1070,"Kirchbühl 5, 6330 Cham, Switzerland",47.1798493,8.4589258,Café Plaza,4.5
1071,"Sinserstrasse 114, 6330 Cham, Switzerland",47.1937295,8.4435655,Ristorante Pizzeria Lindenhof Da Rocco,4.1
1072,"Schulhausstrasse 12, 6330 Cham, Switzerland",47.1809696,8.457789199999999,Wirtschaft Schiess,4.3
1073,"Luzernerstrasse 14, 6330 Cham, Switzerland",47.1800614,8.458341299999999,Landhaus Steirereck,4.2
1075,"Luzernerstrasse 19, 6330 Cham, Switzerland",47.1789858,8.4572943,La Campana,4.1
1076,"Villette, 6330 Cham, Switzerland",47.178432,8.460284999999999,Villa-Villette,4.2
1077,"6630, Zugerstrasse 53, 6330 Cham, Switzerland",47.1822827,8.4674956,Keyf Ocakbasi Grillhaus,4.2
1078,"Zugerstrasse 17, Neudorf Center, 6330 Cham, Switzerland",47.18186499999999,8.461955999999999,Chaophraya Thai Take Away,3.3
1079,"15, Zugerstrasse, 6330 Cham, Switzerland",47.181709,8.461204,Lorzenhof Brasserie & Café,4.1
1080,"Dorfpl. 1, 6330 Cham, Switzerland",47.181128,8.459768,Sofra zur Lorze,4.5
1081,"Luzernerstrasse 9, 6330 Cham, Switzerland",47.18036,8.458907,Flash Point GmbH,4.2
1082,"Dorfpl. 4, 6330 Cham, Switzerland",47.1810157,8.4592647,Cafe Luzia,4.3
1083,"Bahnhofstrasse 2, 6330 Cham, Switzerland",47.1786651,8.4574225,Hotel Restaurant Bahnhof,3.8
1084,"Zugerstrasse 53, 6330 Cham, Switzerland",47.1820664,8.4676831,Restaurant Rajasthan,3.3
1086,"Bahnhofstrasse 23, 9100 Herisau, Switzerland",47.3882827,9.276266999999999,Peng Lai,4.3
1087,"Alpsteinstrasse 49, 9100 Herisau, Switzerland",47.3741347,9.281534899999999,Lotusblume- China Restaurant,4.5
1089,"Buchenstrasse 13, 9100 Herisau, Switzerland",47.3873099,9.2816998,Thai Restaurant,4.6
1090,"Rütistrasse 1683, 9100 Herisau, Switzerland",47.3964746,9.2860081,Restaurant Rüti,4.4
1091,"Bahnhofstrasse 14, 9100 Herisau, Switzerland",47.38723299999999,9.277887,Restaurant MOO,4.3
1093,"Rechberg 2288, 9100 Herisau, Switzerland",47.3736375,9.3050914,Wirtschaft zum Rechberg,4.4
1094,"Schützenstrasse 11, 9100 Herisau, Switzerland",47.3900356,9.2823096,Restaurant Schafräti,4.6
1095,"Buchenstrasse 34, 9100 Herisau, Switzerland",47.3882491,9.2818308,Restaurant Adler,4.2
1096,"Oberdorfstrasse 1, 9100 Herisau, Switzerland",47.3855825,9.2792099,Restaurant zum Tannenbaum,4.5
1097,"Bahnhofstrasse 2, 9100 Herisau, Switzerland",47.3859411,9.2801179,Treffpunkt Restaurant & Bar,3.9
1098,"Zeughausstrasse 10, 9100 Herisau, Switzerland",47.386896,9.280505,Café Hotel Marktplatz,4.5
1099,"St. Gallerstrasse 20, 9100 Herisau, Switzerland",47.3914402,9.274915199999999,Kim Lang Asia Take Away,4.1
1100,"Kasernenstrasse 74, 9100 Herisau, Switzerland",47.3897352,9.2899882,Kiosk Lydia Mamma Gyros,4.6
1102,"Avenue de Vertou 2, 1110 Morges, Switzerland",46.5162778,6.499834,Chandigarh Tandoori,3.9
1103,"Avenue de Lonay 13, 1110 Morges, Switzerland",46.5196867,6.5076614,Le Gandhi,3.8
1105,"Kapellstrasse 4, 5610 Wohlen, Switzerland",47.3524367,8.2778179,Kulturbeiz Chappelehof,4.5
1106,"Industriestrasse 2, 5610 Wohlen, Switzerland",47.34928379999999,8.2628814,Chaophraya Thai Take Away,4.0
1107,"Zentralstrasse 28, 5610 Wohlen, Switzerland",47.3496096,8.2765617,Restaurant Bären,4.3
1108,"Zentralstrasse 12, 5610 Wohlen, Switzerland",47.35038429999999,8.2776459,Kebapistan Kebap Haus,3.7
1109,"Aargauerstrasse 2, 5610 Wohlen, Switzerland",47.350558,8.2688589,Cafe Limon Takeaway Ogul & Co.,4.1
1111,"Aarwangenstrasse 82, 4900 Langenthal, Switzerland",47.2238502,7.779213999999999,Indian Restaurant Shalimar,4.2
1112,"Dorfgasse 66, 4900 Langenthal, Switzerland",47.2092071,7.7750731,Singh Gastro GmbH,0.0
1119,"Schlossgasse 2, 4102 Binningen, Switzerland",47.5367927,7.574573,Schloss Binningen - Hotel & Gourmet Restaurant,4.5
1124,"Bottmingerstrasse 68, 4102 Binningen, Switzerland",47.5319568,7.5733957,Restaurant Bottmingermühle,4.0
1125,"Hauptstrasse 112, 4102 Binningen, Switzerland",47.5390072,7.572177399999999,Restaurant Jägerstübli,4.4
1126,"Bottmingerstrasse 1, 4102 Binningen, Switzerland",47.537488,7.5755566,Sushi Tenzan,4.4
1127,"Schmidlihof 3, 4102 Binningen, Switzerland",47.5401501,7.575688299999999,Restaurant Le MONOT,4.1
1128,"Hauptstrasse 127, 4102 Binningen, Switzerland",47.5379652,7.5714882,Restaurant Krone,4.1
1129,"Gorenmattstrasse 20, 4102 Binningen, Switzerland",47.5333161,7.570812699999999,"Café Restaurant Bijou, Fam. Mermer",4.4
1130,"Neubadrain 4, 4102 Binningen, Switzerland",47.5451509,7.563629199999999,Gasthof Neubad,4.2
1131,"Schlüsselgasse 1, 4102 Binningen, Switzerland",47.53936419999999,7.5749848,"Hotel Schlüssel, Restaurant Roccoco Cucina Italiana",4.1
1132,"Helmut Troger, Postgasse 3, 4102 Binningen, Switzerland",47.540439,7.574633,Restaurant Baselbieter,4.3
1133,"Baslerstrasse 31, 4102 Binningen, Switzerland",47.5400731,7.576288199999999,Schiff Gastro GmbH,4.3
1135,"Bottmingerstrasse 20, 4102 Binningen, Switzerland",47.5352974,7.5746243,Restaurant Spiesshöfli,3.7
1136,"St.Margarethengut, 4102 Binningen, Switzerland",47.5431239,7.5795901,Schällenursli,4.2
1137,"Hauptstrasse 113, 4102 Binningen, Switzerland",47.5384143,7.5719675,Restaurant Cent-Treize,3.7
1142,"Ilgenweidstrasse 14, 8840 Einsiedeln, Switzerland",47.1254423,8.750058899999999,Restaurant Klostergarten,4.5
1143,"Hauptstrasse 72, 8840 Einsiedeln, Switzerland",47.126822,8.7491817,Hotel St. Georg Einsiedeln,4.3
1145,"Eisenbahnstrasse 5, 8840 Einsiedeln, Switzerland",47.1290967,8.746254300000002,Asien Küche Wen-Wa-Kei,4.7
1146,"Mythenstrasse 1, 8840 Einsiedeln, Switzerland",47.1275821,8.7439463,Restaurant Walhalla,4.7
1147,"Hauptstrasse 76, 8840 Einsiedeln, Switzerland",47.126722,8.749564,Restaurant Zunfthaus Bären,4.4
1148,"Alpstrasse 6, 8840 Einsiedeln, Switzerland",47.1356529,8.7467679,Milchmanufaktur Einsiedeln,4.6
1149,"Jlgen-Weidstrasse 3, 8840 Einsiedeln, Switzerland",47.1249441,8.7507736,Gasthaus Meinradsberg,4.5
1150,"Heidenbühl 2, 8840 Einsiedeln, Switzerland",47.1310233,8.7438395,Restaurant Muang Thai,4.6
1151,"Lincolnweg 21, 8840 Einsiedeln, Switzerland",47.1318221,8.7593505,Restaurant Lincoln,4.6
1152,"Hauptstrasse 10, 8840 Einsiedeln, Switzerland",47.127329,8.74448,Restaurant Schifflände,4.4
1153,"Hauptstrasse 89, 8840 Einsiedeln, Switzerland",47.1271443,8.7499406,Pizzeria Romantica-Pfauen,4.2
1154,"Am Klosterplatz, Hauptstrasse 89, 8840 Einsiedeln, Switzerland",47.127072,8.750112999999999,Restaurant Tulipan,4.2
1155,"Paracelsuspark 1, 8840 Einsiedeln, Switzerland",47.1280504,8.7501413,Hotel Drei Könige AG,4.2
1156,"Hauptstrasse 28, 8840 Einsiedeln, Switzerland",47.1272354,8.7460238,Restaurant Sihlsee,4.2
1157,"Hauptstrasse 82, 8840 Einsiedeln, Switzerland",47.126449,8.749868,Hotel Sonne Einsiedeln AG,3.8
1158,"Hauptstrasse 79, 8840 Einsiedeln, Switzerland",47.1270309,8.7491183,Restaurant New China,4.1
1159,"Hauptstrasse 48, 8840 Einsiedeln, Switzerland",47.126937,8.7475779,La Fontanella Ristorante-Pizzeria,4.0
1160,"Bahnhofpl. 20, 8840 Einsiedeln, Switzerland",47.128409,8.745550699999999,Bäckerei Konditorei Schefer,4.5
1161,"Schmiedenstrasse 1, 8840 Einsiedeln, Switzerland",47.1277705,8.7457315,"Restaurant Schmiede, Inh. Monika Wetzel",4.6
1163,"8 Hauptstrasse, 8840, Switzerland",47.12745260000001,8.7441634,Pizza Kurier Avanti,4.9
1164,"Euthalerstrasse 29, 8844 Euthal am Sihlsee, Switzerland",47.097003,8.814352,Bürgi's Burehof,4.9
1165,"Hauptstrasse 69, 8840 Einsiedeln, Switzerland",47.127151,8.7485322,Bistro Krone Kebab,4.0
1166,"Etzel 3, 8847 Egg SZ, Switzerland",47.1674985,8.7665629,Restaurant Krone,4.6
1167,"Hauptstrasse 46, 8840 Einsiedeln, Switzerland",47.1269922,8.747492099999999,Sternen Bistro,0.0
1168,"Viale alle Cantine 24, 6850 Mendrisio, Switzerland",45.8794401,8.9866005,Grotto Bundi,4.6
1169,"Viale alle Cantine 10, 6850 Mendrisio, Switzerland",45.8782471,8.9871044,Osteria Lanterna,4.5
1170,"Via Gismonda 13, 6850 Mendrisio, Switzerland",45.86871120000001,8.9855061,Birreria Növ Matag,4.3
1171,"Via Pontico Virunio 1, 6850 Mendrisio, Switzerland",45.8693918,8.9863882,Ristorante Atenaeo Del Vino,4.4
1172,"Via Industria 6, 6850 Mendrisio, Switzerland",45.8693569,8.989625499999999,Ristorante Elvezia di Volonghi Maria e Carminati Fabio,4.6
1173,"Via Agostino Maspoli 37, 6850 Mendrisio, Switzerland",45.8635189,8.9780826,Igor Onusti Ristorante Pizzeria Liceo Sagl,4.4
1174,"18, Via Luigi Lavizzari, 6850 Mendrisio, Switzerland",45.8699947,8.9868097,"Anatolia - Bar, Ristorante, Pizzeria",4.1
1175,"Via Penate 7, 6850 Mendrisio, Switzerland",45.8768306,8.9799077,Old Wild West,3.8
1176,"Via Moree 3, 6850 Mendrisio, Switzerland",45.8724636,8.9805645,RISTORANTE BARAONDA - cocktail music bar,4.2
1177,"Via Alfonso Turconi 36, 6850 Mendrisio, Switzerland",45.8673063,8.984294499999999,Osteria Vignetta,4.7
1178,"Via Angelo Maspoli 7, 6850 Mendrisio, Switzerland",45.8738166,8.9794353,Dolce Tentazione,4.2
1179,"Via Angelo Maspoli 18, 6850 Mendrisio, Switzerland",45.8755034,8.9797628,Ristorante Foxgrill,3.4
1180,"Via Angelo Maspoli 17, 6850 Mendrisio, Switzerland",45.8744275,8.9782305,McDonald's,3.6
1181,"Corso Bello 4, 6850 Mendrisio, Switzerland",45.8696746,8.9877501,Ristorante Corso,4.3
1182,"Via Stella 10, 6850 Mendrisio, Switzerland",45.8717128,8.987841,Ristorante Mezza Luna,4.7
1183,"Via Angelo Maspoli 18, 6850 Mendrisio, Switzerland",45.8750678,8.9805421,CHALET SUISSE,3.3
1184,"Piazza della Stazione, 6850 Mendrisio, Switzerland",45.86850889999999,8.9786784,Hotel Milano,3.8
1185,"Via ai Grotti, 6874 Castel San Pietro, Switzerland",45.867774,9.006129,Grotto Loverciano,4.2
1186,"Via San Nicolao 7, 6872 Somazzo, Medrisio, Switzerland",45.8817963,8.988317499999999,Ristorante-Grotto Eremo S. Nicolao,4.5
1187,"Strehlgasse 3, 6430 Schwyz, Switzerland",47.0208032,8.6543908,Ratskeller Schwyz GmbH,4.7
1188,"Schulgasse 13, 6430 Schwyz, Switzerland",47.02185859999999,8.6537701,Brasserie Engel,4.6
1189,"Schlagstrasse 91, 6430 Schwyz, Switzerland",47.0325196,8.6444558,"Ineichen Zimmermann Franziska, Restaurant Alpina",3.8
1190,"6432 Schwyz, Switzerland",47.0211301,8.703412499999999,Restaurant Gipfelstubli,4.3
1191,"Riedstrasse 3, 6430 Schwyz, Switzerland",47.022111,8.653723,Gasthaus Schwyzer-Stubli,4.5
1192,"Archivgasse 6, 6430 Schwyz, Switzerland",47.0204313,8.6534747,"Ristorante Pizzeria La Piazzetta, Schwyz",4.5
1193,"Grundstrasse 133, 6430 Schwyz, Switzerland",47.0085102,8.6583458,Restaurant Schützenhaus,4.5
1194,"Zeughausstrasse 7, 6430 Schwyz, Switzerland",47.0213242,8.650803,Restaurant Hofmatt,4.4
1195,"Ibergereggstrasse, 6432 Rickenbach b. Schwyz, Switzerland",47.0098608,8.6868529,Windstock,4.6
1197,"6430 Schwyz, Switzerland",47.03033509999999,8.688850100000002,Restaurant Grosser Mythen,4.5
1198,"Schützenstrasse 15, 6430 Schwyz, Switzerland",47.019323,8.6553439,Imbisspudel,4.9
1199,"Hinterdorfstrasse 14, 6430 Schwyz, Switzerland",47.02047899999999,8.658304,Hirschen Backpacker-Hotel & Pub,4.4
1200,"Utohaus 1 Zwäckenstrasse Ibergeregg, 8843, Switzerland",47.0197286,8.7303296,Sonnenhütte – Bergbeizli / Restaurant (Utohaus),4.2
1202,"Schönenbuchstrasse 21, 6440 Brunnen, Switzerland",46.9994599,8.623518899999999,Restaurant Wendelstube,4.5
1203,"Schlagstrasse, 6422 Steinen, Switzerland",47.0612473,8.6209373,Restaurant Adelboden,4.7
1204,"Schlagstrasse 135, 6423 Seewen SZ, Switzerland",47.0469815,8.6291707,Restaurant Point,4.5
1205,"Aufiberg Plätzli 8, 6432 Rickenbach SZ, Switzerland",47.0013031,8.6797495,Restaurant Aufiberg,4.2
1206,"Landsgemeindestrasse 50, 6438 Ibach SZ, Switzerland",47.0058719,8.6470275,Restaurant Rose,4.5
1207,"Steinbislin 5, 6423 Seewen SZ, Switzerland",47.032348,8.628021,McDonald’s,3.9
1208,"Bielstrasse 53, 3250 Lyss, Switzerland",47.07836469999999,7.301877799999999,Restaurant Sonne,4.0
1209,"Hirschenpl. 3, 3250 Lyss, Switzerland",47.07416300000001,7.307115,Krua Thai Take-Away & Restaurant,4.6
1210,"Hardern 23, 3250 Lyss, Switzerland",47.08708009999999,7.329376,Restaurant Hardern Pintli,4.7
1211,"Hauptstrasse 17, 3250 Lyss, Switzerland",47.0732316,7.3073907,Schwanen,4.7
1213,"Marktpl. 15, 3250 Lyss, Switzerland",47.07291,7.305429999999999,Hotel Restaurant Weisses Kreuz,4.2
1214,"Bielstrasse 28, 3250 Lyss, Switzerland",47.07681729999999,7.3044983,Hotel Restaurant Pizzeria Spatz Lyss,3.8
1215,"Hauptstrasse 26, 3250 Lyss, Switzerland",47.072537,7.3074059,Schützen-Grill Lyss,4.5
1216,"Herrengasse 17, 3250 Lyss, Switzerland",47.0719526,7.305919299999998,Mexikanisches Restaurant Jägerstübli - Authentische Mexikanische Küche,4.8
1217,"Bielstrasse 16, 3250 Lyss, Switzerland",47.0759276,7.3051984,Petit Palace,4.7
1225,"St. Gallerstrasse 34A, 9320 Arbon, Switzerland",47.5114168,9.4280834,Indisches Restaurant Jagannath,4.7
1236,"Route d'Ambilly 39, 1226 Thônex, Switzerland",46.199127,6.220933,Restaurant le Cigalon Jean-Marc Bessire,4.7
1240,"Rue de Genève 106, 1226 Thônex, Switzerland",46.192597,6.201474000000001,"Pizzeria Ristorante Molino, Thônex",3.7
1241,"Avenue Tronchet 14, 1226 Thônex, Switzerland",46.1939153,6.204740399999999,Auberge de Thônex,4.3
1244,"Avenue Adrien-Jeandin 37, 1226 Thônex, Switzerland",46.1896652,6.200885,Restaurant La Terrasse,3.8
1245,"Route de Sous-Moulin 39, 1226 Thônex, Switzerland",46.18888399999999,6.1922631,Restaurant Trois Communes,4.0
1246,"Chemin de Marcelly 10, 1226 Thônex, Switzerland",46.1949709,6.2035642,Le Nautica,4.4
1247,"Rue de Genève 138, 1226 Thônex, Switzerland",46.1924064,6.2041527,La Golosa,3.9
1248,"Rue de Genève 123B, 1226 Thônex, Switzerland",46.1928894,6.2038956,PUROgusto - PUROgelato,4.6
1249,"Route de Jussy, 1226 Thônex, Switzerland",46.1956943,6.2009553,Da Reno,3.7
1250,"Rue de Genève 154, 1226 Thônex, Switzerland",46.1920086,6.2059884,Pizza Chicken Burger,3.1
1251,"Route de Villette 55, 1226 Thônex, Switzerland",46.18354840000001,6.1847715,Hôtel de Villette,3.1
1253,"118 Rue de Genève, 74240 Gaillard, France",46.1920872,6.210846999999999,Restaurant Phad Thai,4.3
1254,"5 Rue du Chablais, 74100 Annemasse, France",46.1957229,6.2362158,Le Punjabi Indian Restaurant,4.0
1255,"31 Rue de Genève, 74100 Ambilly, France",46.1917278,6.2208586,Best Fried Chicken,4.2
1256,"2 Rue d'Etrembières, 74100 Annemasse, France",46.19145719999999,6.233641599999999,Papadum,4.3
1258,"Zeughauspl. 30, 4410 Liestal, Switzerland",47.4849395,7.7356205,Restaurant Bären,3.7
1262,"Seestrasse 110, 8700 Küsnacht, Switzerland",47.3204784,8.578513899999999,Seerestaurant Steinburg,4.5
1263,"Florastrasse 5, 8700 Küsnacht, Switzerland",47.319014,8.582436,Il Cerchio,4.2
1265,"Seestrasse 120, 8700 Küsnacht, Switzerland",47.318986,8.578873999999999,Restaurant Sonnengalerie,4.4
1266,"Seestrasse 160, 8700 Küsnacht, Switzerland",47.315517,8.5799291,RICO'S,4.8
1267,"2, Karrenstrasse, 8700 Küsnacht, Switzerland",47.3105363,8.5882896,Restaurant GüggeliSternen,4.5
1268,"Alte Landstrasse 148, 8700 Küsnacht, Switzerland",47.3201634,8.5839838,Restaurant zum Weinberg,4.6
1269,"Florastrasse 22, 8700 Küsnacht, Switzerland",47.317879,8.582595999999999,Restaurant Chez Crettol/ Cave Valaisanne,4.6
1270,"Dorfstrasse 22, 8700 Küsnacht, Switzerland",47.31749490000001,8.5820478,Restaurant Falken,4.5
1271,"Untere Wiltisgasse 20, 8700 Küsnacht, Switzerland",47.3156123,8.5812009,Zum Trauben,4.4
1272,"115, Hesligenstrasse, 8700 Küsnacht, Switzerland",47.3128908,8.6032841,Restaurant Schützenstube,4.5
1273,"Dorfstrasse 25, 8700 Küsnacht, Switzerland",47.31748,8.58358,Gasthof Ochsen,4.2
1274,"Allmendstrasse 4, 8700 Küsnacht, Switzerland",47.31691000000001,8.58525,Restaurant Dörfli,4.6
1275,"Bahnweg 9, 8700 Küsnacht, Switzerland",47.3136561,8.5821953,Zinnenlaufs Gaststube,4.5
1276,"Seestrasse 120, 8700 Küsnacht, Switzerland",47.318941,8.579093,Restaurant Gaststuben,4.6
1277,"Bahnhofstrasse 2, 8700 Küsnacht, Switzerland",47.31877799999999,8.5801347,Rosa dei Venti,3.9
1278,"Zumikerstrasse 80, 8700 Küsnacht, Switzerland",47.3285469,8.6055444,Don Peter,5.0
1279,"Johannisburgstrasse 11, 8700 Küsnacht, Switzerland",47.327734,8.6058706,Restaurant KEK,3.6
1280,"Seestrasse 55, 8700 Küsnacht, Switzerland",47.3254892,8.575736899999999,dieci Pizzakurier Küsnacht,4.3
1281,"Freihofstrasse 20, 8700 Küsnacht, Switzerland",47.3085616,8.588645,Da Pasquale Pizzakuerier Take Away,4.7
1282,"Seestrasse 120, 8700 Küsnacht, Switzerland",47.3190943,8.5785158,Biergarten / Garten Lounge Sonne,4.0
1283,"Untere Wiltisgasse 20, 8700 Küsnacht, Switzerland",47.315612,8.581201,FINIFINI TRATTORIAITALIANA,5.0
1284,"Blüemlisalpstrasse 91, 8704 Herrliberg, Switzerland",47.30280750000001,8.6163917,Restaurant Blüemlisalp,4.2
1285,"Dorfstrasse 21, 8126 Zumikon, Switzerland",47.3357619,8.619976399999999,Restaurant Frohe Aussicht,4.2
1292,"Dorfstrasse 21, 8126 Zumikon, Switzerland",47.3357957,8.619975199999999,Frohe Aussicht Zumikon,4.0
1302,"Süd-West : 5 Km Richtung Schwendelberg, 6048 Horw, Switzerland",47.008147,8.292446,Restaurant Schwendelberg,4.4
1303,"Seestrasse 48, 6353 Weggis, Switzerland",47.031713,8.425493000000001,Indian Restaurant Weggis,4.0
1304,"Kastanienbaumstrasse 91, 6048 Horw, Switzerland",47.0212957,8.3256856,Hotel-Restaurant Felmis,4.5
1305,"Kantonsstrasse 116, 6048 Horw, Switzerland",47.0173074,8.3111519,MEKONG Asia Take Away,4.7
1307,"Gemeindehauspl. 8, 6048 Horw, Switzerland",47.01871000000001,8.3093439,Ristorante Pizzeria Enzian,4.4
1308,"Kantonsstrasse 74, 6048 Horw, Switzerland",47.0206707,8.3106112,Ristorante la Grotta,4.5
1309,"Kantonsstrasse 130, 6048 Horw, Switzerland",47.01470459999999,8.3108309,Restaurant & Pizzeria La Fontana,4.5
1310,"Steinenstrasse 25, 6048 Horw, Switzerland",47.0153256,8.3031481,Restaurant Eule,4.1
1311,"Kantonsstrasse 53, 6048 Horw, Switzerland",47.02213589999999,8.310076,Ristorante insieme,4.8
1312,"Seestrasse 6, 6048 Horw, Switzerland",47.0095463,8.318853299999999,Restaurant Winkelbadi,4.2
1313,"Kantonsstrasse 8, 6048 Horw, Switzerland",47.0256647,8.3056286,BEST WESTERN Hotel Waldegg Horw Luzern,4.1
1314,"Oberhusgässli 2, 6404 Greppen, Switzerland",47.05620099999999,8.4304673,Schweizerische und Indische Küche,4.6
1319,"Gerbergasse 12, 4800 Zofingen, Switzerland",47.287256,7.947012,Restaurant Havanna,4.0
1320,"Vordere Hauptgasse 57, 4800 Zofingen, Switzerland",47.2879629,7.945572100000001,Restaurant Federal,4.6
1331,"Thunstrasse 68, 3074 Muri bei Bern, Switzerland",46.93213919999999,7.4842515,Restaurant La Caletta,4.7
