BDP,EFD,6
BDP,EJPD,3
BDP,VBS,1
CVP,EJPD,39
CVP,EDI,21
CVP,UVEK,16
CVP,WBF,14
CVP,EDA,10
CVP,EFD,10
CVP,VBS,3
FDP,WBF,49
FDP,EFD,28
FDP,VBS,24
FDP,EDA,11
FDP,EDI,10
FDP,EJPD,8
SP,EDA,39
SP,EDI,30
SP,UVEK,28
SP,EFD,16
SP,EJPD,9
SVP,VBS,34
SVP,UVEK,19
SVP,EDA,5
SVP,EJPD,5
SVP,EFD,3
SVP,WBF,2
